,spoc,riemann,n_components,fold_idx
1,0.33736127242964475,-0.20577997640083567,25,1
2,0.3968398926289194,0.040521958562306004,25,2
3,0.3971399897509388,0.3766359673126768,25,3
4,0.48074486794467053,0.27339972179455185,25,4
5,0.33519432040104524,0.3953719774582445,25,5
6,0.27756070844854874,0.5458131680555776,25,6
7,0.34799119828842007,0.2810557129153437,25,7
8,0.3824871389846809,0.22392191375702675,25,8
9,0.3532147161872863,0.4792201894870941,25,9
0,0.38086493719952486,0.22496728254485898,26,0
1,0.47963010416515195,0.47855060368475744,26,1
2,0.32329441436835804,0.20615546035664678,26,2
3,0.40248549855208715,0.1266301423079521,26,3
4,0.32329441436835804,0.21373639054592397,26,4
5,0.2215573851544289,0.5723669877298486,26,5
6,0.3134540574699263,0.07722640242528467,26,6
7,0.33394652578749195,0.031924541875331225,26,7
8,0.24462499779388924,-0.36821469316453825,26,8
9,0.47963010416515195,0.3324034658073943,26,9
0,0.13825221772588614,-0.3786605594694952,27,0
1,0.3869722428578577,0.23418700349971366,27,1
2,0.45267376528608594,0.21291829071377344,27,2
3,0.3351277923112611,0.1822545617793927,27,3
4,0.40703342893025285,0.28435795853114254,27,4
5,0.44659471527033356,0.46227129242377174,27,5
6,0.5302087108741925,0.03900634489803967,27,6
7,0.3495837852730712,0.13816133946892917,27,7
8,0.3351277923112611,0.44467240601998725,27,8
9,0.21661529741285468,0.4536535578580334,27,9
0,0.3117134865871316,0.22611689730390228,28,0
1,0.24624709658164856,0.15391641933963052,28,1
2,0.37154917286204414,0.20381300514604483,28,2
3,0.16877700406389784,0.23160410401209452,28,3
4,0.3053087485418676,0.23966121545563168,28,4
5,0.37190483388263895,0.41016388635853385,28,5
6,0.3685470518915479,0.36351768958374264,28,6
7,0.543456282171875,0.08638027799675163,28,7
8,0.3608114541018834,0.4305979591751026,28,8
9,0.5049196000230449,-0.10993612580756373,28,9
0,0.24073617180999218,0.5624957204158252,29,0
1,0.17684642176427023,0.5526479078559845,29,1
2,0.2204393643886703,-0.2565377750580724,29,2
3,0.4624408722842379,0.22439209971428387,29,3
4,0.21907331572028688,0.14848164233368977,29,4
5,0.17684642176427023,0.4423970046822653,29,5
6,0.41973312099692284,0.33999567877936854,29,6
7,0.2596971430762496,0.48077958634858453,29,7
8,0.38044047414099225,0.516075076051921,29,8
9,0.3907405483033557,-0.034524648859896034,29,9
0,0.4675402641758577,0.42059136670993835,30,0
1,0.2923110206622228,0.40919049375259375,30,1
2,0.3934882714619622,0.26681835556584765,30,2
3,0.4557882283139244,0.44491760525849033,30,3
4,0.5807796274323677,0.2327026680579658,30,4
5,0.18255636426384458,0.3430214462283261,30,5
6,0.331839118428509,-0.03510395414138556,30,6
7,0.29200409142610373,0.3481622352898265,30,7
8,0.5140407864497016,0.36580975652766,30,8
9,0.36302843014585195,0.42059136670993835,30,9
0,0.25845704305609085,0.3212623278686353,31,0
1,0.3958141521567007,0.5546264566574262,31,1
2,0.4157997033408972,0.44870850013662866,31,2
3,0.29027534233610086,0.34985528882971795,31,3
4,0.4171278334746369,0.5101826351062188,31,4
5,0.4145996747482025,0.05214879977339815,31,5
6,0.519294869153212,0.42899395796101825,31,6
7,0.4340694525334403,0.45486092956363944,31,7
8,0.4134591303283143,0.3367196891306422,31,8
9,0.24324236110750963,0.05214879977339815,31,9
0,0.3933192963859147,0.544385757783985,32,0
1,0.44707469349508133,0.14156235667357375,32,1
2,0.25254690817652614,0.46318352149568487,32,2
3,0.28821723355361706,0.30885787167692824,32,3
4,0.23875863479936232,0.5538992726699539,32,4
5,0.38317369869150797,0.544385757783985,32,5
6,0.28821723355361706,0.16454049882748512,32,6
7,0.457957835909214,0.36168525982561306,32,7
8,0.17828365874696128,0.5751081030064962,32,8
9,0.4780366426355329,0.5751081030064962,32,9
0,0.27735864807402477,0.4512555604902261,33,0
1,0.27735864807402477,0.4437283895971965,33,1
2,0.14265330406300514,0.3785064457615157,33,2
3,0.1681491536710027,-0.12770545304728698,33,3
4,0.24692385612686862,0.2541033905065351,33,4
5,0.1776922368529411,0.3616073865682532,33,5
6,0.17903120215599821,0.5328930304606296,33,6
7,0.46817695575436935,0.4561428694145191,33,7
8,0.4867652660973387,0.5328930304606296,33,8
9,0.2536115082861866,0.5391621865884391,33,9
0,0.28973572623478516,0.42227455729792884,34,0
1,0.3869488968074929,0.23447177155210286,34,1
2,0.2679527383878185,0.4058427073326515,34,2
3,0.22930107371748065,0.4842138750130909,34,3
4,0.3685860586118188,0.4721752125022882,34,4
5,0.34658167621707914,0.46337034891841167,34,5
6,0.42442552501606645,0.5193187131090093,34,6
7,0.256883615823321,0.3506666847059414,34,7
8,0.22930107371748065,0.3338892068608723,34,8
9,0.2362509761795354,0.46337034891841167,34,9
0,0.33629671549815543,0.4812768093376354,35,0
1,0.35562801963517243,0.5671389105467721,35,1
2,0.13465840323574696,0.04302802721753618,35,2
3,0.18883222679875677,0.22254745279390453,35,3
4,0.2908227030842384,0.2967498270987511,35,4
5,0.3605566635901096,0.551178498903315,35,5
6,0.24107249953537124,0.3678805109402421,35,6
7,0.35562801963517243,0.33667162866150235,35,7
8,0.24453751923679945,0.4677891265752584,35,8
9,0.2508764791907987,0.4388241314568807,35,9
0,0.27090032615797854,0.38801055192317135,36,0
1,0.3605893062667934,0.5006960424451621,36,1
2,0.24497973311365362,0.4796352862816293,36,2
3,0.4193655396548771,0.3838926438402349,36,3
4,0.1919829404094402,0.47060741684820007,36,4
5,0.24497973311365362,0.3503288327776992,36,5
6,0.19695455875223078,0.24043671705511682,36,6
7,0.4980586428980409,0.12450032190192872,36,7
8,0.3552328344493946,0.504508078609556,36,8
9,0.33181283442212806,0.5641618540360382,36,9
0,0.19150730957171824,0.08261641367761685,37,0
1,0.41444586522710336,0.30772409968540415,37,1
2,0.3085504091099629,0.3753185677174934,37,2
3,0.19150730957171824,0.3573113777657827,37,3
4,0.17834310995755598,0.5308840935783647,37,4
5,0.25748438422719044,0.45601366189104,37,5
6,0.1879617995359093,0.4302974324129658,37,6
7,0.4440070698371572,0.22521522494592972,37,7
8,0.3042351478104831,0.23664300194599597,37,8
9,0.3042351478104831,0.5063435627840103,37,9
0,0.3975969023306881,0.313778215655968,38,0
1,0.3463907766028649,0.35175179359663444,38,1
2,0.21231618969410304,0.32003445048551604,38,2
3,0.21863862209077956,0.3537807184691326,38,3
4,0.36474403332799865,0.3656736493451507,38,4
5,0.5944463208569254,0.32032662510039034,38,5
6,0.2045358095950116,0.14939502855092102,38,6
7,0.37481075759014026,0.45097530794103813,38,7
8,0.3501150257356851,0.26612387851535424,38,8
9,0.3463448216930436,0.4489915536409287,38,9
0,0.33717887745982744,0.12403399967535411,39,0
1,0.4495629099268714,0.5763301589780303,39,1
2,0.33717887745982744,0.1821984134261957,39,2
3,0.24590203572187797,0.18778910012162675,39,3
4,0.28171898077869584,0.41568402631285806,39,4
5,0.28171898077869584,0.4833882760436239,39,5
6,0.5831782160892076,0.23277905941454202,39,6
7,0.2710156297160006,0.44849395933579295,39,7
8,0.20381944579312916,0.41568402631285806,39,8
9,0.23267012584735214,0.23277905941454202,39,9
0,0.29469437686822264,0.5292707546345989,40,0
1,0.3434602522370639,0.3558063924761322,40,1
2,0.3821620282528184,0.6051715513917013,40,2
3,0.09727755774276325,0.5290475659768387,40,3
4,0.2458855362029433,0.47796105501617625,40,4
5,0.2268993452760002,0.41522508697659477,40,5
6,0.29379127888395606,0.4176261216940452,40,6
7,0.20612474230434574,0.5112592611952865,40,7
8,0.35907442327192796,0.44850364814348875,40,8
9,0.33674293154573365,0.5797939177119407,40,9
0,0.17257071708021732,0.3603349635526575,41,0
1,0.287761455756829,0.5235165436993725,41,1
2,0.3245700881671999,0.27537521972262946,41,2
3,0.19190896553119363,0.3603349635526575,41,3
4,0.345723881354809,0.5435134049172501,41,4
5,0.3778452474014967,0.3971662367684181,41,5
6,0.19190896553119363,0.40870111702541745,41,6
7,0.17257071708021732,0.5753524617483867,41,7
8,0.17257071708021732,0.3603349635526575,41,8
9,0.29527324588203974,0.44459308748098014,41,9
0,0.14932448298505063,0.4790106562156823,42,0
1,0.24228766627478238,0.3264673725229559,42,1
2,0.28125952704373613,0.4782835785115218,42,2
3,0.34501547683348854,0.5228320991007456,42,3
4,0.2978313639677638,0.635236266072117,42,4
5,0.28125952704373613,0.6182916316390779,42,5
6,0.22358541522281905,0.6622908223310235,42,6
7,0.15246245034842798,0.6205347809997148,42,7
8,0.21099133785185265,0.4516846100937828,42,8
9,0.18516621040048364,0.41974823309094833,42,9
0,0.24792523933238508,0.44222581895444535,43,0
1,0.21753423383015935,0.5921471785585419,43,1
2,0.2957567769184497,0.4936866380249233,43,2
3,0.20939715764823386,0.5381071136462772,43,3
4,0.2745419484082676,0.42947476660454964,43,4
5,0.257934331246484,0.5929701960283638,43,5
6,0.319236331411615,0.6660037786492057,43,6
7,0.2445549302055111,0.3344137990035535,43,7
8,0.3094549961186591,0.42947476660454964,43,8
9,0.19683473812484564,0.41530563399874065,43,9
0,0.23760502338285838,0.5369222732560379,44,0
1,0.22925459506875323,0.44684783019742813,44,1
2,0.2060236121559874,0.5369222732560379,44,2
3,-0.012502740857647465,0.30784045595674614,44,3
4,0.16020576874910897,0.5254868726362433,44,4
5,0.2390810571395099,0.5369222732560379,44,5
6,0.16020576874910897,0.5762273889242813,44,6
7,0.24676917721501013,0.5479976252152472,44,7
8,0.31149364097139454,0.6067325517720581,44,8
9,0.22925459506875323,0.5512099917487849,44,9
0,0.15546945509073962,0.5857703266394565,45,0
1,0.14013735222636858,0.4154529200273479,45,1
2,0.19707796087510188,0.4338396382943486,45,2
3,0.23942651059422482,0.5709960100916069,45,3
4,0.3322898407245206,0.39444398236144107,45,4
5,0.3322898407245206,0.4812433114176653,45,5
6,0.21344152315971743,0.327577459616325,45,6
7,0.2936502531607299,0.5962823847893921,45,7
8,0.2601496580380205,0.34745275544897425,45,8
9,0.25074259530616194,0.44018059536636045,45,9
0,0.23557101315804463,0.5231466214454639,46,0
1,0.3829931274179258,0.35197658688205025,46,1
2,0.37005998629217196,0.5695836926978669,46,2
3,-0.10913720853873632,0.5608276088718585,46,3
4,0.1912883083949135,0.4681856952406873,46,4
5,0.31831408252349724,0.28035964583382444,46,5
6,0.18146025736104232,0.5779691343897263,46,6
7,0.3165928324038031,0.3117067557638046,46,7
8,0.24622768023263764,0.4640291720963252,46,8
9,0.13602049471059485,0.45773852749058785,46,9
0,0.3181004702719661,0.3143644106636777,47,0
1,0.16241554985685702,0.4251552308074399,47,1
2,0.2759729231143062,0.4244759804656285,47,2
3,0.3407718932195485,0.31436631999909304,47,3
4,0.242632249465635,0.492412290270551,47,4
5,0.2023380821414914,0.40068013940965697,47,5
6,0.21976976030812567,0.2956542058925725,47,6
7,0.1773595182418074,0.4390319211984609,47,7
8,0.18393138075973925,0.3143644106636777,47,8
9,0.3999078478918998,0.3860543340795237,47,9
0,0.26808073550685385,0.5106311134120075,48,0
1,0.1918345253855661,0.46242510595080577,48,1
2,0.36812277701555707,0.5640733275079917,48,2
3,0.1723522963558044,0.608877124948638,48,3
4,0.21440898903439742,0.5167691455430141,48,4
5,0.25239130372083585,0.5727886705589245,48,5
6,0.18415793588735818,0.5831190491148672,48,6
7,0.3732649601283555,0.3460689105371201,48,7
8,0.17958987895564626,0.5549169170203055,48,8
9,0.1723522963558044,0.44848551831153405,48,9
0,0.13455788096344645,0.5114330347699969,49,0
1,0.3810982636953282,0.504775016211722,49,1
2,0.3561901472533806,0.6117961583369821,49,2
3,0.20161399609619068,0.5517873383158169,49,3
4,0.23084441590895421,0.504775016211722,49,4
5,0.3561901472533806,0.3573696450362873,49,5
6,0.31651244206579754,0.3428622635658176,49,6
7,0.3059879660353423,0.5410801703212305,49,7
8,0.15590699465119728,0.504775016211722,49,8
9,0.2257818071401757,0.6117961583369821,49,9
0,0.34823066156551075,0.47888394243496823,50,0
1,0.2796745228768328,0.5093517834148678,50,1
2,0.23985883044926182,0.5782451079477109,50,2
3,0.22881587101926226,0.47888394243496823,50,3
4,0.2529368541724477,0.46609479685474586,50,4
5,0.3768397202455782,0.6375141742430163,50,5
6,0.34823066156551075,0.3312476884604706,50,6
7,0.0863810560983197,0.4513015294194276,50,7
8,0.3493093821362504,0.3538039362672939,50,8
9,0.2725989372430271,0.6375141742430163,50,9
0,0.32798689036207085,0.5325197607034391,51,0
1,0.34782267738742734,0.40028455063799573,51,1
2,-0.06551727996544177,0.38790950829313464,51,2
3,0.32798689036207085,0.3706385649805125,51,3
4,0.245861048378751,0.4930743748872837,51,4
5,0.30270101318859266,0.3681932313862517,51,5
6,0.10597386314602542,0.6715905255181536,51,6
7,0.27615092829446775,0.5319653999880062,51,7
8,0.2508412006931343,0.38641397919433296,51,8
9,-0.0033514137239778474,0.5899226986347559,51,9
0,0.16658105903781528,0.5807257080378033,52,0
1,0.16563263902482928,0.3768876185212682,52,1
2,0.3915630773352755,0.4519008885268264,52,2
3,0.3754322189058916,0.34830519507534274,52,3
4,0.08461415822197427,0.606817095329077,52,4
5,0.2135765647023825,0.5711476341760617,52,5
6,0.27958078730928904,0.4387011194865438,52,6
7,0.31561006613886233,0.4625481863564953,52,7
8,0.08558641384075216,0.6728712120743829,52,8
9,0.2700096377470417,0.42742125333299463,52,9
0,0.28452771799380916,0.42972903212601576,53,0
1,0.1783796681611315,0.3532815812321253,53,1
2,0.21897112059448243,0.6499048800720211,53,2
3,0.01628010852850459,0.458569904282805,53,3
4,0.24347200599088492,0.48274427688545707,53,4
5,0.028623205149089004,0.4323735799749866,53,5
6,-0.05423358233964315,0.5348237561437444,53,6
7,0.28452771799380916,0.5962680261580802,53,7
8,0.2976882793367328,0.40214505681137735,53,8
9,0.07712902306051717,0.39645332361075436,53,9
