,spoc,riemann,n_components,fold_idx
7,9.336484605061845,7.895746437456646,14,7
8,9.90930292999143,9.380524390318953,14,8
9,9.455071743157339,9.167570533074116,14,9
0,9.491037247842621,8.571173004800018,15,0
1,10.517493563761965,9.206970267808241,15,1
2,9.919664083553842,9.234722678663543,15,2
3,10.051729819299918,8.508280406173501,15,3
4,9.855847041804351,8.773780707358378,15,4
5,9.770242671669957,8.161792540289076,15,5
6,8.972376915515147,7.087056502865333,15,6
7,9.179584170869791,7.941640258290789,15,7
8,9.684992824461029,9.000382519751792,15,8
9,9.380229379976834,9.007224798190222,15,9
0,9.156773086438992,8.344413080426468,16,0
1,10.406845310366977,9.326281165806993,16,1
2,9.791347080957376,8.96749274626954,16,2
3,10.227019872313805,8.64134594483754,16,3
4,9.725793522803555,8.824261635930476,16,4
5,9.711613702417258,8.246758445746124,16,5
6,8.945353510249396,7.13866808218113,16,6
7,9.112397923140882,7.758889762720531,16,7
8,9.770509906616486,9.113995479797849,16,8
9,9.529799584826653,8.754553734036508,16,9
0,9.100288077625082,8.342053833575369,17,0
1,10.311418715815241,9.333229371821034,17,1
2,9.851736516903133,8.64882798680572,17,2
3,10.12838880496929,8.520291464399909,17,3
4,9.690323085215844,8.546036166233536,17,4
5,9.82996147776262,8.052643837311248,17,5
6,8.832085247343642,7.244656150100226,17,6
7,9.20593419353368,7.5552573553600535,17,7
8,9.619571683530154,9.01057289209575,17,8
9,9.54266944616991,8.786879100422293,17,9
0,9.196868856467402,8.241275273624266,18,0
1,10.495021997602791,9.03659656080199,18,1
2,9.980424969277518,8.58637510230878,18,2
3,10.112122857337198,8.077849536714917,18,3
4,9.531600698429235,8.71038921491561,18,4
5,9.677274307952366,7.794188566252925,18,5
6,8.73314688035256,7.324966157129387,18,6
7,9.110602418164047,7.595155963363115,18,7
8,9.761611316763885,8.694974762182099,18,8
9,9.371813726574473,8.601558416849931,18,9
0,9.162892477620657,8.267369257935334,19,0
1,10.605722770176232,8.90966987212848,19,1
2,9.872869529861505,8.447379098401164,19,2
3,10.062355650393979,7.974282047369433,19,3
4,9.423633198180594,8.673077783082098,19,4
5,9.65841162935205,7.667264795531334,19,5
6,8.691593599574901,7.376103294004808,19,6
7,9.0051628339604,7.495083607214579,19,7
8,9.709071155724688,8.700375737699865,19,8
9,9.202058899294169,8.539970143691383,19,9
0,9.419082549946344,8.36806682947054,20,0
1,10.39984034667124,8.889069931888734,20,1
2,9.945668383746737,8.365239630073322,20,2
3,10.043371577818908,8.057306934120765,20,3
4,9.409442230005116,8.45715473014615,20,4
5,9.617690292589867,7.6730221888826495,20,5
6,8.810331211167332,7.720904265082271,20,6
7,9.041740130841987,7.505364364950231,20,7
8,9.638714946801501,8.74461263359575,20,8
9,9.242094030528,8.490104475101111,20,9
0,9.23309928350575,8.360107537653366,21,0
1,10.480947418652775,8.891819797182531,21,1
2,9.898892815020664,8.537431720995489,21,2
3,9.870356608721464,8.093472167456715,21,3
4,9.428662660764635,8.479021216802364,21,4
5,9.480858776363466,7.631747299967852,21,5
6,8.750612868766009,7.836597065682073,21,6
7,8.921470342241387,7.486221841216492,21,7
8,9.664453630543722,8.89512645474808,21,8
9,9.092794478962585,8.18305702143863,21,9
