,spoc,riemann,n_components,fold_idx
2,9.578483344072593,9.961529989990819,21,2
3,10.012666049587695,9.866067203047123,21,3
4,10.13036764666833,10.173673131182358,21,4
5,10.04080522395764,9.02606255672108,21,5
6,9.349152961725991,10.91118764766046,21,6
7,9.618900524102058,9.542024031086438,21,7
8,8.522499164803287,8.956539060755514,21,8
9,10.484031696816714,10.01282233717367,21,9
0,10.0541615836862,9.875138135013767,22,0
1,10.169513138954185,9.115432069655721,22,1
2,9.640270342780804,9.942499738267031,22,2
3,9.869746597664147,9.763914722607128,22,3
4,10.276061842865094,9.82961363188255,22,4
5,10.341481056646526,8.824636696186323,22,5
6,9.272387367029468,10.808531530241238,22,6
7,9.608814776263028,9.262854175174617,22,7
8,8.757464298518208,8.741980356930336,22,8
9,10.48250643825168,9.94151756511651,22,9
0,10.054718407709426,10.14946276815619,23,0
1,10.147246832521752,8.995075611264765,23,1
2,9.719763911268833,9.530877044882448,23,2
3,9.626723274361025,9.686191526801261,23,3
4,10.181709554305124,9.600378803498623,23,4
5,10.313949438009702,8.861715234962611,23,5
6,9.009307393918785,10.54180688560477,23,6
7,9.702084699133557,9.064815363472686,23,7
8,8.967606798134627,8.73999926237794,23,8
9,10.644716742637371,9.827355244540927,23,9
0,9.4085470515971,9.914923909806662,24,0
1,10.1945650700849,8.91769666029255,24,1
2,9.834511884033025,9.275383809383433,24,2
3,9.711149822568663,9.546013049913515,24,3
4,10.140852610202064,9.717300438105434,24,4
5,10.14608682172396,8.753362262671315,24,5
6,9.021267400139036,10.496538384212107,24,6
7,9.970181173006544,8.748320225795577,24,7
8,8.736967046885967,8.293448713041414,24,8
9,10.691679948195548,10.000107823975638,24,9
0,9.232424858920739,9.805671976413018,25,0
1,10.207376280193731,8.772732590301283,25,1
2,10.064543350929846,9.280465024374621,25,2
3,9.595931456931451,9.447864712465627,25,3
4,10.076749475230889,9.556149661547412,25,4
5,9.523369487917815,8.589906201589006,25,5
6,8.949504732316989,10.35191192412405,25,6
