,spoc,riemann,n_components,fold_idx
5,0.1668902727207906,0.5048589032836985,30,5
6,0.18858060540931143,0.3026282225054431,30,6
7,0.1825563642638407,0.2627758261516049,30,7
8,0.25635256972859355,0.44491760525844837,30,8
9,0.2923110206622679,-0.10680508519626275,30,9
0,0.5300470301181326,0.5097885274725709,31,0
1,0.23551910362624895,0.2390532709118074,31,1
2,0.2422686597553042,0.31989129609659195,31,2
3,0.2432423611075215,0.5546264566574339,31,3
4,0.2584570430561034,0.14022474885783887,31,4
5,0.3477171741196077,0.46607165619634117,31,5
6,0.3477171741196077,0.34985528882967276,31,6
7,0.23363490024010447,0.43292111546180523,31,7
8,0.3477171741196077,0.38809165697584735,31,8
9,0.46247280190318363,0.4401631528665717,31,9
0,0.2794940853917417,0.3088578716769491,32,0
1,0.38495821780205175,0.33394867783857607,32,1
2,0.512967193529563,0.3828295999133867,32,2
3,0.28052159752568384,0.16006133371932063,32,3
4,0.28052159752568384,0.1691234498763342,32,4
5,0.2248779643917933,0.5751081030064942,32,5
6,0.43908372202790824,0.1691234498763342,32,6
7,0.2896772439073638,0.41099470769576074,32,7
8,0.4355099642613768,0.5440166238677964,32,8
9,0.2468354537160753,0.4766216731207965,32,9
0,0.4927564207234679,0.5328930304605717,33,0
1,0.3833153707434429,0.361607386568247,33,1
2,0.40918513901612175,0.1411367508913577,33,2
3,0.3276610360060609,0.45159902512559047,33,3
4,0.45772398908064693,0.26196112891811696,33,4
5,0.32709486223366313,0.5391621865884364,33,5
6,0.468176955754396,0.2541033905065718,33,6
7,0.28021857736680467,0.361607386568247,33,7
8,0.32481587217984087,0.361607386568247,33,8
9,0.2469238561268714,0.4800628748825825,33,9
0,0.32556189257698775,0.27135124944176403,34,0
1,0.2964613248736827,0.11319164678674654,34,1
2,0.4090616278708127,0.4669775977746019,34,2
3,0.24399549232422202,0.2568646142355412,34,3
4,0.4880930728192149,0.5015914529027203,34,4
5,0.32556189257698775,0.11319164678674654,34,5
6,0.28673451845239417,0.36420764827495256,34,6
7,0.3725648821401246,0.39462097628207926,34,7
8,0.5591244423518718,0.48421387501316426,34,8
9,0.38694889680750233,0.39401486034735755,34,9
0,0.2453254304087371,0.358611388709839,35,0
1,0.48193518569238725,0.3680474275799138,35,1
2,0.29082270308420266,0.4924966632437464,35,2
3,0.2941487393175306,0.2606615521985729,35,3
4,0.13465840323581624,0.43670318611345915,35,4
5,0.3112322763835814,0.15331751125869642,35,5
6,0.3422572751022356,0.3888496912751166,35,6
7,0.2941487393175306,0.35132979395755726,35,7
8,0.2393645263973636,0.4007014697294081,35,8
9,0.345019612496658,0.4924966632437464,35,9
0,0.36058930626684693,0.12450032190193172,36,0
1,0.20355081035599465,0.4706074168481872,36,1
2,0.498058642898046,0.473427595275969,36,2
3,0.19410308134061005,0.4815385781703426,36,3
4,0.2919489582261837,0.42901234740691396,36,4
5,0.498058642898046,0.27158049075332646,36,5
6,0.5488595888177503,0.3849559203404662,36,6
7,0.28023769443655566,0.27318108358707305,36,7
8,0.295248279710826,0.4175472733438984,36,8
9,0.27090032615799886,0.4815385781703426,36,9
0,0.19150730957164164,0.35050203317088346,37,0
1,0.30423514781042327,0.430839781843242,37,1
2,0.15790382033623862,0.4863694354946245,37,2
3,0.29283972045427753,0.15010651882068993,37,3
4,0.2795399871204881,0.4375889377179796,37,4
5,0.33774356546456097,0.351294539815839,37,5
6,0.3362156184693237,0.38029156256471175,37,6
7,0.2402110074360596,0.2366430019459892,37,7
8,0.2216788387964297,0.5455544230132979,37,8
9,0.2402110074360596,0.5800927229167901,37,9
0,0.28585575937470975,0.46070181529245424,38,0
1,0.21231618969413601,0.27368946025809626,38,1
2,0.2698446774588207,0.44853402481962323,38,2
3,0.3815799545069327,0.45097530794103624,38,3
4,0.20654723341687942,0.26612387851534924,38,4
5,0.41498679734791055,0.4830276348403987,38,5
6,0.3549221670445577,0.32032662510039867,38,6
7,0.3406488861677809,0.5307604190160412,38,7
8,0.3815799545069327,0.6027903798412677,38,8
9,0.3311160667804941,0.46070181529245424,38,9
0,0.28167622130249326,0.5519013922304354,39,0
1,0.20686625793623548,0.5722021324143658,39,1
2,0.20222528561829667,0.3951078399582385,39,2
3,0.30075239238010165,0.12403399967537299,39,3
4,0.17825536643012108,0.3702823495383394,39,4
5,0.1515100894751502,0.4156840263128556,39,5
6,0.37884880032718116,0.3051404690837707,39,6
7,0.30075239238010165,0.3499391349371719,39,7
8,0.35731514592253033,0.4549847612273309,39,8
9,0.27656216964241764,0.47946287834053225,39,9
0,0.42524007257124363,0.4757761330225536,40,0
1,0.24588553620296527,0.3876527467075437,40,1
2,0.27662674061559045,0.4109222827042228,40,2
3,0.09788168105422523,0.3131836749085243,40,3
4,0.2935946667917366,0.5221611278541298,40,4
5,0.3157929982669302,0.49857503526413105,40,5
6,0.3018323725190425,0.3365314396276793,40,6
7,0.3367429315456816,0.49857503526413105,40,7
8,0.22689934527604338,0.3897110074390846,40,8
9,0.23909307643734035,0.480733042285998,40,9
0,0.15997202230197027,0.3099449496593223,41,0
1,0.23284509093860262,0.4246475311874556,41,1
2,0.30833709770751516,0.3018603205101086,41,2
3,0.2439451520943089,0.36033496355265304,41,3
4,0.17257071708026261,0.6304198576558255,41,4
5,0.26102881264336353,0.6116338851920688,41,5
6,0.3124127919921158,0.36033496355265304,41,6
7,0.330105617333185,0.34587550057619165,41,7
8,0.11230403440792147,0.33324703198708283,41,8
9,0.3124127919921158,0.5610695044266587,41,9
0,0.2026691850669804,0.3423975205751887,42,0
1,0.3935094325807298,0.4421591452335567,42,1
2,0.288929297929562,0.4709439906768029,42,2
3,0.36545863694599146,0.6352362660721221,42,3
4,0.29783136396777077,0.48235035068406296,42,4
5,0.2789642960347667,0.6347664984651681,42,5
6,0.19774728847369294,0.3314813704890671,42,6
7,0.2507145458393867,0.5857321901630491,42,7
8,0.2109913378518472,0.5745631381109186,42,8
9,0.33356759588348317,0.39240187854580655,42,9
0,0.354385461539686,0.5189366080031024,43,0
1,0.314585393807547,0.450108620534458,43,1
2,0.32918774125374717,0.42882251262247406,43,2
3,0.3121055478796192,0.35129904214994856,43,3
4,0.40918674311733205,0.6660037786492021,43,4
5,0.19026290181096628,0.464626948686777,43,5
6,0.27372790343137043,0.5060788511446201,43,6
7,0.29989151039562345,0.5529595822611315,43,7
8,0.1968347381247837,0.41559860831060547,43,8
9,0.314585393807547,0.5807884886228751,43,9
0,0.18704983289775323,0.5771481736544837,44,0
1,0.18944702886124487,0.3478214225389199,44,1
2,0.22925459506877732,0.446847830197429,44,2
3,0.2875255758706463,0.5369222732560464,44,3
4,0.28552705710081705,0.45238118982317843,44,4
5,0.246769177215159,0.26380194828350656,44,5
6,-0.01563565154782731,0.6283259946727568,44,6
7,0.22297682796686724,0.30903218928969445,44,7
8,0.17780160501346998,0.3478214225389199,44,8
9,0.19204701213756914,0.3078404559567476,44,9
0,0.22520529534006228,0.41545292002734757,45,0
1,0.22335119243401125,0.572156691465932,45,1
2,0.3579550073039225,0.481243311417649,45,2
3,0.23942651059439857,0.2835513747297711,45,3
4,-0.03978940438540923,0.30378016979534483,45,4
5,0.25074259530618637,0.38943860207571424,45,5
6,0.2269158694420247,0.2554880904519935,45,6
7,0.24703539953424236,0.5886837655795478,45,7
8,0.35079816194329094,0.481243311417649,45,8
9,0.3579550073039225,0.3015997903733669,45,9
0,0.34381602059488636,0.5543720498818447,46,0
1,0.3558664312603991,0.3573241395777561,46,1
2,0.22187600920208195,0.3519765868820529,46,2
3,0.17986792982431332,0.39767942608529816,46,3
4,0.15660405786260567,0.3278435149905209,46,4
5,-0.015496139957474453,0.5543720498818447,46,5
6,0.28266361113728666,0.5035642636533997,46,6
7,0.3099842886623658,0.39767942608529816,46,7
8,0.19932313467161045,0.3573241395777561,46,8
9,0.1822376322893623,0.4696091095245021,46,9
0,0.18410978650079557,0.5124489321835968,47,0
1,0.2197697603079889,0.5471214086144769,47,1
2,0.18393138075974225,0.38605433407952516,47,2
3,0.31810047027218946,0.3289432690583777,47,3
4,0.28709399560392934,0.3143644106636949,47,4
