3.162277660168379394e-03
5.994842503189408769e-03
1.136463666385724783e-02
2.154434690031884619e-02
4.084238652674521824e-02
7.742636826811269413e-02
1.467799267622069692e-01
2.782559402207125943e-01
5.274997063702620004e-01
1.000000000000000000e+00
