1.382572109770094926e+00 1.382572109770094926e+00 1.382572109770094926e+00 1.382572109770094926e+00 1.382572109770094926e+00 1.382572109770094926e+00 1.382572109770094926e+00 1.382572109770094926e+00 1.382572109770094926e+00 1.382572109770094926e+00
4.489127815315035832e-06 2.377967924381588216e-01 5.922397263931181710e-01 9.428598031420710734e-01 1.194381858129761165e+00 1.323199840047910802e+00 1.424499010608497152e+00 1.386689552191582298e+00 1.386841375651661767e+00 1.386919771582828309e+00
5.500990608355762476e-06 2.374295256387267405e-01 4.913596284585798335e-01 5.997550500323620692e-01 5.863430724747733525e-01 5.907236746969234398e-01 5.874989488296058493e-01 5.817577901777518656e-01 6.072737513136827747e-01 6.007867638020876200e-01
3.564563582444758572e-01 3.470571255067268490e-01 3.596714272000675616e-01 3.781086334073894273e-01 3.789585674807828819e-01 3.847423081924116195e-01 3.904679020325205752e-01 3.788422025773546253e-01 3.635547518258307464e-01 3.674334050683948361e-01
2.233825528952532981e-06 2.014058879088159117e-06 2.573671662745493533e-06 2.158137655280754197e-06 2.228469783748330424e-06 2.167201001037882181e-06 1.937389412161507581e-06 1.731794484261233628e-06 1.981983488094553934e-06 1.597865051153040584e-06
