1.096354757112925293e+00,1.096354757112925293e+00,1.096354757112925293e+00,1.096354757112925293e+00,1.096354757112925293e+00,1.096354757112925293e+00,1.096354757112925293e+00,1.096354757112925293e+00,1.096354757112925293e+00,1.096354757112925293e+00
5.715345780051286351e-01,5.740129070124618815e-01,5.781392682051565979e-01,5.817292150895723157e-01,5.810055479182103522e-01,5.816071552685598833e-01,5.815371127833599552e-01,5.788506116954934555e-01,5.780153988566061329e-01,5.810982424184221173e-01
2.456045868747195861e-05,2.763619354625465041e-01,5.295065863051043875e-01,8.002118256682193564e-01,9.646227304073782260e-01,1.025118839927967596e+00,1.124074131426612499e+00,1.105121105784773627e+00,1.110733428209938811e+00,1.109598964561071766e+00
1.335506575975066540e-05,1.335506325986481308e-05,1.335505846071817459e-05,1.335505503415025643e-05,1.335509237048539255e-05,1.335505706309449080e-05,1.335507739279741332e-05,1.335506252588415729e-05,1.335506193756865021e-05,1.335507514964119441e-05
8.087773686416069714e-06,7.930883343165509377e-06,7.654918029158864671e-06,7.340841447071381355e-06,7.057412640498541230e-06,6.871145047941188059e-06,6.955439555068124271e-06,7.360826175468807833e-06,7.960405880327940022e-06,8.532502699193992345e-06
