1.000000000000000021e-02
2.448436746822226645e-02
5.994842503189409116e-02
1.467799267622069692e-01
3.593813663804627523e-01
8.799225435691069297e-01
2.154434690031884259e+00
5.274997063702620004e+00
1.291549665014884063e+01
3.162277660168379256e+01
